Date,price,rolling_12,rolling_18,rolling_24,rolling_30,rolling_36,rolling_42,rolling_48,rolling_54,rolling_60,diff%_rolling_12,diff%_rolling_18,diff%_rolling_24,diff%_rolling_30,diff%_rolling_36,diff%_rolling_42,diff%_rolling_48,diff%_rolling_54,diff%_rolling_60
1987-09-01,19.526,18.339083333333335,16.856055555555553,18.416375,20.2979,21.45497222222222,22.63802380952381,23.5600625,24.392092592592594,25.12805,0.06472061035402524,0.1583967515795512,0.06025208544026722,-0.03802856453130613,-0.0899079337993394,-0.13746888137005056,-0.17122460944235615,-0.19949467533877482,-0.2229401008036836
1987-10-01,19.848,18.75541666666667,17.244999999999997,18.012625,19.999333333333333,21.207277777777776,22.381595238095237,23.340020833333334,24.192796296296294,24.864183333333333,0.05825428209628312,0.15094230211655563,0.10189381059118252,-0.0075669188972965875,-0.06409487309126057,-0.11319994000172334,-0.14961515494219965,-0.1795904964058018,-0.20174333763894656
1987-11-01,18.92,19.064833333333333,17.43811111111111,17.517083333333332,19.709233333333337,20.952333333333332,22.10540476190476,23.112520833333335,23.98761111111111,24.610349999999997,-0.00759688431579947,0.0849798971601157,0.08008848505030822,-0.04004383732159387,-0.09699794772260832,-0.14410072089674247,-0.18139608671706622,-0.211259515907517,-0.23121776000747638
1987-12-01,17.241,19.161916666666663,17.647666666666666,17.10095833333333,19.37916666666667,20.724888888888888,21.80240476190476,22.862541666666665,23.732814814814816,24.369033333333334,-0.1002465828487928,-0.023043650718697448,0.008189112208623901,-0.11033326166415841,-0.16810169200746283,-0.2092156719278454,-0.24588437054060405,-0.27353749925872295,-0.29250373766706655
1988-01-01,17.16,19.03725,17.957944444444443,16.859916666666667,19.0402,20.489305555555553,21.52640476190476,22.6015,23.464296296296297,24.135199999999998,-0.09860930544064926,-0.04443406353733872,0.017798624943776903,-0.09874896272097976,-0.16248991682652866,-0.2028394806378434,-0.2407583567462337,-0.2686761289019093,-0.28900527031058365
1988-02-01,16.765,18.957166666666666,18.050888888888885,16.915041666666664,18.673866666666665,20.197472222222224,21.229142857142858,22.32275,23.183833333333332,23.932116666666666,-0.11563788540833275,-0.07123687353038916,-0.008870310202211332,-0.10222128607537083,-0.16994563401085674,-0.21028370703345803,-0.2489724608303188,-0.2768667821686088,-0.2994769232697762
1988-03-01,16.217,18.783166666666666,18.12333333333333,17.064999999999998,18.27146666666667,19.863555555555553,20.917380952380952,22.019750000000002,22.908037037037037,23.722066666666667,-0.136620555639358,-0.1051866838329961,-0.04969235276882503,-0.1124412563122101,-0.183580202716309,-0.2247117343744665,-0.263524790245121,-0.29208251349599124,-0.31637490831321613
1988-04-01,17.875,18.719166666666666,18.291277777777776,17.274499999999996,17.8827,19.559944444444444,20.658095238095235,21.754270833333333,22.675907407407408,23.509816666666666,-0.04509638071495346,-0.02275826669055974,0.034762221771976264,-0.00043058374853908066,-0.08614259867813755,-0.13472177400765284,-0.1783222643063383,-0.2117184252498369,-0.23967931126642839
1988-05-01,17.438,18.55441666666667,18.41522222222222,17.35758333333333,17.436866666666667,19.277027777777775,20.404285714285713,21.481729166666668,22.44624074074074,23.300449999999998,-0.060169860724984765,-0.05306600216004866,0.004632941413695349,6.499638696546453e-05,-0.09539996512832624,-0.14537562136805993,-0.18824039421097202,-0.2231215818535976,-0.25160243686280737
1988-06-01,16.53,18.262416666666667,18.44044444444444,17.485124999999996,17.080266666666667,18.98222222222222,20.19240476190476,21.201791666666665,22.210870370370365,23.059283333333333,-0.09486239955464085,-0.10360078089224149,-0.054625002680849896,-0.03221651496463749,-0.12918520252868163,-0.18137536390981512,-0.22034890919202965,-0.25576982241761814,-0.28315204939153205
