Date,price,rolling_12,rolling_18,rolling_24,rolling_30,rolling_36,rolling_42,rolling_48,rolling_54,rolling_60,diff%_rolling_12,diff%_rolling_18,diff%_rolling_24,diff%_rolling_30,diff%_rolling_36,diff%_rolling_42,diff%_rolling_48,diff%_rolling_54,diff%_rolling_60
1986-12-31,18.656,14.682583333333332,19.042166666666667,21.215333333333334,22.52206666666667,23.78958333333333,24.72916666666667,25.4096875,26.333055555555553,27.010583333333336,0.2706210873427133,-0.02027955502262529,-0.12063601797442107,-0.171656834334327,-0.21579122515106405,-0.2455871946082562,-0.2657918362829137,-0.29153683055728435,-0.3093077713365441
1987-12-31,17.16,19.03725,17.957944444444443,16.859916666666667,19.0402,20.489305555555557,21.52640476190476,22.6015,23.464296296296297,24.1352,-0.09860930544064926,-0.04443406353733872,0.017798624943776903,-0.09874896272097976,-0.16248991682652866,-0.2028394806378434,-0.2407583567462337,-0.2686761289019093,-0.28900527031058365
1988-12-31,17.983,16.028166666666664,16.961499999999994,17.532708333333332,17.186033333333334,16.582666666666665,18.17961904761905,19.374020833333333,20.304574074074075,21.286833333333334,0.12196237872911253,0.060224626359697164,0.02568294972491901,0.04637292685339449,0.08444560585350183,-0.010815355762077736,-0.07179825216973326,-0.114337491917074,-0.1552054869598578
1989-12-31,22.641,19.979,18.431277777777776,18.003583333333328,18.1685,18.34813888888889,17.98402380952381,17.43175,18.57948148148148,19.495016666666665,0.1332399018969918,0.2284009970973255,0.2575829811657865,0.24616781792663106,0.2339671144363717,0.2589507353749161,0.2988368924519912,0.21860236102749747,0.16137371858278315
1990-12-31,24.959,24.68608333333333,23.221611111111113,22.33254166666667,20.9332,20.231083333333327,20.030666666666672,19.932625,19.473370370370368,18.882616666666667,0.011055486728352364,0.07481775836206224,0.11760678083738035,0.1923165115701374,0.233695674560186,0.24603940624375945,0.25216824176444386,0.28169903438884264,0.32179773813127943
1991-12-31,18.82,20.969666666666672,24.05638888888889,22.827875,22.32083333333333,21.87825,20.943619047619052,20.415729166666665,20.239333333333327,20.14003333333333,-0.10251315392074273,-0.21767144325254326,-0.17556934230628118,-0.15684151577375394,-0.13978494623655918,-0.10139694781454064,-0.0781617523253618,-0.07012747455449772,-0.06554275812188334
1992-12-31,19.075,20.582666666666668,20.809277777777773,20.776166666666665,22.6669,22.07947222222223,21.824214285714284,21.554354166666666,20.863407407407404,20.449116666666672,-0.07324933601088304,-0.08334156506045644,-0.08188068058753215,-0.15846454521791686,-0.13607536412026758,-0.1259708253283541,-0.11502799608354462,-0.08571981424148613,-0.06719687158451029
1993-12-31,15.0,18.118583333333333,18.954833333333333,19.350625,19.733,19.890305555555557,21.367380952380948,21.08925,21.00074074074074,20.8672,-0.17212070480123998,-0.2086451125042865,-0.2248312393010562,-0.23985202452744134,-0.2458637722732039,-0.2979953868268277,-0.2887371528148227,-0.2857394800888857,-0.28116853243367584
1994-12-31,17.99,17.435,17.172055555555556,17.776791666666668,18.3469,18.71208333333333,19.076428571428572,19.276479166666665,20.49351851851852,20.3584,0.03183252079151131,0.04763229665768341,0.011993634021886995,-0.019452877597850297,-0.03858914694159303,-0.05695136106638703,-0.06673828532397534,-0.12216147833551726,-0.11633527192706702
1995-12-31,18.88,18.501666666666665,18.267777777777773,17.968333333333327,17.703899999999994,18.018416666666667,18.391119047619046,18.659479166666664,18.948703703703703,19.121516666666665,0.02044860823349251,0.033513776534274065,0.05073740840367326,0.06643169019255654,0.04781681705292263,0.02658244727333459,0.01181816659316377,-0.003625773286553401,-0.01263062291955567
